Period,Battery,PV,PV with PPA,Cogen plant
2020,0.28,0.3,3.04,0.0
2025,0.76,0.3,5.0,0.0
2030,1.21,0.3,5.0,5.3
2035,1.01,0.0,5.0,6.51
