Period,Battery,PV,PV with PPA,Cogen plant
2020,0.43,0.3,3.77,0.0
2025,1.51,0.3,3.77,9.61
2030,2.52,0.3,3.77,9.92
2035,2.27,0.0,3.77,10.0
