Period,Battery,PV,PV with PPA,Cogen plant
2020,0.44,0.3,3.81,0.0
2025,1.48,0.3,3.81,9.75
2030,2.46,0.3,3.81,10.0
2035,2.26,0.0,3.81,10.0
