Period,Battery,PV,PV with PPA,Cogen plant
2020,0.43,0.3,3.9,0.0
2025,1.86,0.3,3.9,8.96
2030,2.37,0.3,3.9,8.96
2035,1.91,0.0,3.9,8.96
