Period,Battery,PV,PV with PPA,Cogen plant
2020,0.44,0.3,3.88,0.0
2025,1.51,0.3,3.88,9.57
2030,2.59,0.3,3.88,9.98
2035,2.34,0.0,3.88,10.0
