Period,Battery,PV,PV with PPA,Cogen plant
2020,0.45,0.3,3.99,0.0
2025,1.52,0.3,3.99,9.77
2030,2.65,0.3,3.99,10.0
2035,2.41,0.0,3.99,10.0
