Period,Battery,PV,PV with PPA,Cogen plant
2020,0.45,0.3,3.98,0.0
2025,1.61,0.3,3.98,9.86
2030,2.6,0.3,3.98,10.0
2035,2.31,0.0,3.98,10.0
