Period,Battery,PV,PV with PPA,Cogen plant
2020,0.32,0.3,3.38,0.0
2025,1.49,0.3,3.38,8.77
2030,2.17,0.3,3.38,8.77
2035,1.84,0.0,3.38,8.77
