Period,Battery,PV,PV with PPA,Cogen plant
2020,0.38,0.3,3.51,0.0
2025,1.44,0.3,3.51,9.24
2030,2.28,0.3,3.51,9.24
2035,2.0,0.0,3.51,9.24
